attempt_index,time_hr,converged,volume_residual_ft3,energy_residual_btu,failure_reason,pattern,iterations,phase_fraction,bubble_phase,v_total_ft3,m_total_lbm,u_total_btu,operating_pmin_psia,operating_pmax_psia,hard_pmin_psia,hard_pmax_psia,bracket_low_psia,bracket_high_psia,v_residual_low_ft3,v_residual_high_ft3,sign_low,sign_high,regime_low,regime_high,bracket_windows,valid_evals,invalid_evals,nan_evals,out_of_range_evals,bracket_found,bracket_trace
211,8.416454,1,-0.345795,0.000000,NONE,MONOTONIC_DESCENT,2,0.004949,DRAIN,1800.000000,75847.850000,34389820.000000,334.700000,2349.700000,20.000000,2800.000000,500.790200,501.833500,15.443210,-5.593018,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=475.751 Pmax=525.830 status_low=OK status_high=OK Vres_low=562.783 Vres_high=-300.460 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
212,8.419232,1,-0.175598,0.000000,NONE,MONOTONIC_DESCENT,2,0.004989,DRAIN,1800.000000,75763.090000,34367960.000000,334.700000,2349.700000,20.000000,2800.000000,501.572700,502.617600,15.584110,-5.415771,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=476.494 Pmax=526.651 status_low=OK status_high=OK Vres_low=562.000 Vres_high=-301.876 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
213,8.422010,1,-0.008087,0.000000,NONE,MONOTONIC_DESCENT,2,0.005029,DRAIN,1800.000000,75678.340000,34346090.000000,334.700000,2349.700000,20.000000,2800.000000,502.356400,503.403000,15.725190,-5.238708,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=477.239 Pmax=527.474 status_low=OK status_high=OK Vres_low=561.218 Vres_high=-303.291 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
214,8.424788,1,0.169006,0.000000,NONE,MONOTONIC_DESCENT,2,0.005069,DRAIN,1800.000000,75593.590000,34324210.000000,334.700000,2349.700000,20.000000,2800.000000,503.141300,504.189500,15.870760,-5.057190,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=477.984 Pmax=528.298 status_low=OK status_high=OK Vres_low=560.446 Vres_high=-304.706 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
215,8.427567,1,0.350555,0.000000,NONE,MONOTONIC_DESCENT,2,0.005110,DRAIN,1800.000000,75508.870000,34302320.000000,334.700000,2349.700000,20.000000,2800.000000,503.927400,504.977300,16.026180,-4.865875,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=478.731 Pmax=529.124 status_low=OK status_high=OK Vres_low=559.680 Vres_high=-306.121 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
216,8.430345,1,0.526856,0.000000,NONE,MONOTONIC_DESCENT,2,0.005150,DRAIN,1800.000000,75424.160000,34280420.000000,334.700000,2349.700000,20.000000,2800.000000,504.714800,505.766300,16.178530,-4.674805,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=479.479 Pmax=529.951 status_low=OK status_high=OK Vres_low=558.910 Vres_high=-307.536 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
217,8.433123,1,0.715149,0.000000,NONE,MONOTONIC_DESCENT,2,0.005192,DRAIN,1800.000000,75339.450000,34258510.000000,334.700000,2349.700000,20.000000,2800.000000,505.503400,506.556500,16.333130,-4.477142,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=480.228 Pmax=530.779 status_low=OK status_high=OK Vres_low=558.153 Vres_high=-308.951 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
218,8.435901,1,0.907776,0.000000,NONE,MONOTONIC_DESCENT,2,0.005233,DRAIN,1800.000000,75254.770000,34236590.000000,334.700000,2349.700000,20.000000,2800.000000,506.293200,507.348000,16.496890,-4.274963,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=480.979 Pmax=531.608 status_low=OK status_high=OK Vres_low=557.406 Vres_high=-310.365 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
219,8.438679,1,-0.194672,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.005253,DRAIN,1800.000000,75170.090000,34214660.000000,334.700000,2349.700000,20.000000,2800.000000,507.084300,508.140700,16.665410,-4.075806,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=481.730 Pmax=532.439 status_low=OK status_high=OK Vres_low=556.659 Vres_high=-311.779 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
220,8.441457,1,0.004486,-4.000000,NONE,MONOTONIC_DESCENT,2,0.005295,DRAIN,1800.000000,75085.430000,34192720.000000,334.700000,2349.700000,20.000000,2800.000000,507.942700,509.000900,15.535370,-5.162842,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=482.546 Pmax=533.340 status_low=OK status_high=OK Vres_low=554.513 Vres_high=-313.194 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
221,8.444235,1,0.198395,0.000000,NONE,MONOTONIC_DESCENT,2,0.005337,DRAIN,1800.000000,75000.780000,34170760.000000,334.700000,2349.700000,20.000000,2800.000000,508.736300,509.796200,15.707920,-4.954773,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=483.300 Pmax=534.173 status_low=OK status_high=OK Vres_low=553.774 Vres_high=-314.608 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
222,8.447013,1,0.405945,0.000000,NONE,MONOTONIC_DESCENT,2,0.005379,DRAIN,1800.000000,74916.150000,34148790.000000,334.700000,2349.700000,20.000000,2800.000000,509.531300,510.592800,15.879820,-4.740112,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=484.055 Pmax=535.008 status_low=OK status_high=OK Vres_low=553.043 Vres_high=-316.021 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
223,8.449791,1,0.617432,0.000000,NONE,MONOTONIC_DESCENT,2,0.005422,DRAIN,1800.000000,74831.520000,34126820.000000,334.700000,2349.700000,20.000000,2800.000000,510.327400,511.390600,16.065310,-4.519135,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=484.811 Pmax=535.844 status_low=OK status_high=OK Vres_low=552.321 Vres_high=-317.435 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
224,8.452569,1,0.832916,0.000000,NONE,MONOTONIC_DESCENT,2,0.005465,DRAIN,1800.000000,74746.910000,34104830.000000,334.700000,2349.700000,20.000000,2800.000000,511.124800,512.189600,16.252200,-4.294098,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=485.569 Pmax=536.681 status_low=OK status_high=OK Vres_low=551.606 Vres_high=-318.848 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
225,8.455347,1,-0.231079,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.005487,DRAIN,1800.000000,74662.310000,34082830.000000,334.700000,2349.700000,20.000000,2800.000000,511.923400,512.989900,16.443210,-4.070190,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=486.327 Pmax=537.520 status_low=OK status_high=OK Vres_low=550.898 Vres_high=-320.261 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
226,8.458125,1,-0.005188,0.000000,NONE,MONOTONIC_DESCENT,2,0.005530,DRAIN,1800.000000,74577.730000,34060820.000000,334.700000,2349.700000,20.000000,2800.000000,512.789900,513.858200,15.356570,-5.112000,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=487.150 Pmax=538.429 status_low=OK status_high=OK Vres_low=548.803 Vres_high=-321.675 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
227,8.460903,1,0.217712,0.000000,NONE,MONOTONIC_DESCENT,2,0.005574,DRAIN,1800.000000,74493.160000,34038800.000000,334.700000,2349.700000,20.000000,2800.000000,513.591200,514.661200,15.555600,-4.879822,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=487.912 Pmax=539.271 status_low=OK status_high=OK Vres_low=548.106 Vres_high=-323.088 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
228,8.463681,1,0.446442,0.000000,NONE,MONOTONIC_DESCENT,2,0.005618,DRAIN,1800.000000,74408.590000,34016770.000000,334.700000,2349.700000,20.000000,2800.000000,514.393700,515.465300,15.753780,-4.639587,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=488.674 Pmax=540.113 status_low=OK status_high=OK Vres_low=547.409 Vres_high=-324.500 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
229,8.466459,1,0.683502,0.000000,NONE,MONOTONIC_DESCENT,2,0.005662,DRAIN,1800.000000,74324.050000,33994730.000000,334.700000,2349.700000,20.000000,2800.000000,515.197400,516.270800,15.962590,-4.395386,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=489.438 Pmax=540.957 status_low=OK status_high=OK Vres_low=546.725 Vres_high=-325.913 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
230,8.469237,1,0.916962,0.000000,NONE,MONOTONIC_DESCENT,2,0.005706,DRAIN,1800.000000,74239.520000,33972680.000000,334.700000,2349.700000,20.000000,2800.000000,516.002400,517.077500,16.172700,-4.150024,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=490.202 Pmax=541.803 status_low=OK status_high=OK Vres_low=546.046 Vres_high=-327.325 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
231,8.472015,1,-0.102142,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.005730,DRAIN,1800.000000,74154.990000,33950610.000000,334.700000,2349.700000,20.000000,2800.000000,516.808700,517.885400,16.383940,-3.899139,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=490.968 Pmax=542.649 status_low=OK status_high=OK Vres_low=545.367 Vres_high=-328.737 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
232,8.474793,1,0.138977,0.000000,NONE,MONOTONIC_DESCENT,2,0.005775,DRAIN,1800.000000,74070.480000,33928540.000000,334.700000,2349.700000,20.000000,2800.000000,517.683500,518.762000,15.337160,-4.910889,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=491.799 Pmax=543.568 status_low=OK status_high=OK Vres_low=543.318 Vres_high=-330.149 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
233,8.477571,1,0.392609,0.000000,NONE,MONOTONIC_DESCENT,2,0.005820,DRAIN,1800.000000,73985.990000,33906450.000000,334.700000,2349.700000,20.000000,2800.000000,518.492400,519.572600,15.555880,-4.650269,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=492.568 Pmax=544.417 status_low=OK status_high=OK Vres_low=542.658 Vres_high=-331.561 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
234,8.480350,1,0.646973,0.000000,NONE,MONOTONIC_DESCENT,2,0.005865,DRAIN,1800.000000,73901.510000,33884360.000000,334.700000,2349.700000,20.000000,2800.000000,519.302600,520.384500,15.787050,-4.388763,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=493.338 Pmax=545.268 status_low=OK status_high=OK Vres_low=542.002 Vres_high=-332.972 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
235,8.483128,1,0.907074,4.000000,NONE,MONOTONIC_DESCENT,2,0.005911,DRAIN,1800.000000,73817.040000,33862250.000000,334.700000,2349.700000,20.000000,2800.000000,520.114000,521.197600,16.016780,-4.124146,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=494.108 Pmax=546.120 status_low=OK status_high=OK Vres_low=541.347 Vres_high=-334.383 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
236,8.485906,1,-0.084991,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.005936,DRAIN,1800.000000,73732.590000,33840140.000000,334.700000,2349.700000,20.000000,2800.000000,520.926600,522.011900,16.256960,-3.846985,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=494.880 Pmax=546.973 status_low=OK status_high=OK Vres_low=540.706 Vres_high=-335.794 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
237,8.488684,1,0.181702,0.000000,NONE,MONOTONIC_DESCENT,2,0.005982,DRAIN,1800.000000,73648.150000,33818010.000000,334.700000,2349.700000,20.000000,2800.000000,521.808400,522.895500,15.234890,-4.827576,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=495.718 Pmax=547.899 status_low=OK status_high=OK Vres_low=538.705 Vres_high=-337.206 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
238,8.491462,1,0.446838,0.000000,NONE,MONOTONIC_DESCENT,2,0.006029,DRAIN,1800.000000,73563.720000,33795870.000000,334.700000,2349.700000,20.000000,2800.000000,522.623700,523.712500,15.478910,-4.546204,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=496.493 Pmax=548.755 status_low=OK status_high=OK Vres_low=538.066 Vres_high=-338.617 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
239,8.494240,1,0.719208,0.000000,NONE,MONOTONIC_DESCENT,2,0.006076,DRAIN,1800.000000,73479.300000,33773720.000000,334.700000,2349.700000,20.000000,2800.000000,523.440300,524.530800,15.719300,-4.266724,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=497.268 Pmax=549.612 status_low=OK status_high=OK Vres_low=537.437 Vres_high=-340.027 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
240,8.497018,1,0.999268,0.000000,NONE,MONOTONIC_DESCENT,2,0.006123,DRAIN,1800.000000,73394.900000,33751560.000000,334.700000,2349.700000,20.000000,2800.000000,524.258200,525.350300,15.971280,-3.980164,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=498.045 Pmax=550.471 status_low=OK status_high=OK Vres_low=536.815 Vres_high=-341.437 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
241,8.499796,1,0.036591,0.000000,NONE,MONOTONIC_DESCENT,4,0.006149,DRAIN,1800.000000,73310.510000,33729380.000000,334.700000,2349.700000,20.000000,2800.000000,525.077300,526.171100,16.226440,-3.685852,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=498.823 Pmax=551.331 status_low=OK status_high=OK Vres_low=536.199 Vres_high=-342.847 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
242,8.502574,1,0.320282,0.000000,NONE,MONOTONIC_DESCENT,2,0.006196,DRAIN,1800.000000,73226.130000,33707200.000000,334.700000,2349.700000,20.000000,2800.000000,525.966100,527.061800,15.236020,-4.637207,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=499.668 Pmax=552.264 status_low=OK status_high=OK Vres_low=534.232 Vres_high=-344.258 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
243,8.505352,1,0.604462,0.000000,NONE,MONOTONIC_DESCENT,2,0.006244,DRAIN,1800.000000,73141.770000,33685000.000000,334.700000,2349.700000,20.000000,2800.000000,526.787800,527.885300,15.494840,-4.346344,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=500.449 Pmax=553.127 status_low=OK status_high=OK Vres_low=523.529 Vres_high=-345.668 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
244,8.508130,1,-0.082520,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.006270,DRAIN,1800.000000,73070.630000,33668820.000000,334.700000,2349.700000,20.000000,2800.000000,527.611000,528.710100,16.019590,-3.790802,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=501.230 Pmax=553.992 status_low=OK status_high=OK Vres_low=523.227 Vres_high=-346.816 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
245,8.510908,1,0.469452,0.000000,NONE,MONOTONIC_DESCENT,2,0.006317,DRAIN,1800.000000,72999.530000,33652640.000000,334.700000,2349.700000,20.000000,2800.000000,528.504000,529.605000,15.307070,-4.463196,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=502.079 Pmax=554.929 status_low=OK status_high=OK Vres_low=521.590 Vres_high=-347.963 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
246,8.513686,1,-0.211395,4.000000,NONE,BOUNDED_OSCILLATORY,4,0.006343,DRAIN,1800.000000,72928.490000,33636470.000000,334.700000,2349.700000,20.000000,2800.000000,529.329800,530.432600,15.836670,-3.904999,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=502.863 Pmax=555.796 status_low=OK status_high=OK Vres_low=521.291 Vres_high=-349.109 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
247,8.516464,1,0.350159,0.000000,NONE,MONOTONIC_DESCENT,2,0.006391,DRAIN,1800.000000,72857.510000,33620320.000000,334.700000,2349.700000,20.000000,2800.000000,530.225800,531.330400,15.137150,-4.565002,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=503.715 Pmax=556.737 status_low=OK status_high=OK Vres_low=519.676 Vres_high=-350.255 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
248,8.519242,1,0.905151,0.000000,NONE,MONOTONIC_DESCENT,2,0.006438,DRAIN,1800.000000,72786.580000,33604170.000000,334.700000,2349.700000,20.000000,2800.000000,531.054300,532.160700,15.673920,-4.001923,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=504.502 Pmax=557.607 status_low=OK status_high=OK Vres_low=519.392 Vres_high=-351.399 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
249,8.522020,1,-0.978577,4.000000,NONE,MONOTONIC_DESCENT,3,0.006443,DRAIN,1800.000000,72715.710000,33588040.000000,334.700000,2349.700000,20.000000,2800.000000,531.884200,532.992200,16.206510,-3.429718,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=505.290 Pmax=558.478 status_low=OK status_high=OK Vres_low=519.103 Vres_high=-352.541 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
250,8.524798,1,-0.418549,0.000000,NONE,MONOTONIC_DESCENT,2,0.006492,DRAIN,1800.000000,72644.900000,33571920.000000,334.700000,2349.700000,20.000000,2800.000000,532.853800,533.963900,14.296480,-5.309143,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=506.211 Pmax=559.497 status_low=OK status_high=OK Vres_low=516.183 Vres_high=-353.684 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
251,8.527576,1,0.145813,0.000000,NONE,MONOTONIC_DESCENT,2,0.006540,DRAIN,1800.000000,72574.140000,33555810.000000,334.700000,2349.700000,20.000000,2800.000000,533.686300,534.798200,14.834050,-4.734375,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=507.002 Pmax=560.371 status_low=OK status_high=OK Vres_low=515.907 Vres_high=-354.825 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
252,8.530354,1,0.716919,0.000000,NONE,MONOTONIC_DESCENT,2,0.006589,DRAIN,1800.000000,72503.440000,33539710.000000,334.700000,2349.700000,20.000000,2800.000000,534.520200,535.633800,15.376070,-4.157471,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=507.794 Pmax=561.246 status_low=OK status_high=OK Vres_low=515.636 Vres_high=-355.964 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
253,8.533133,1,0.068909,0.000000,NONE,MONOTONIC_DESCENT,4,0.006616,DRAIN,1800.000000,72432.790000,33523620.000000,334.700000,2349.700000,20.000000,2800.000000,535.355400,536.470700,15.927030,-3.578613,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=508.588 Pmax=562.123 status_low=OK status_high=OK Vres_low=515.367 Vres_high=-355.914 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_LIQUID_LIMIT source=BUBBLE_DRAIN_MASS_CLOSURE
254,8.535911,1,0.642151,0.000000,NONE,MONOTONIC_DESCENT,2,0.006665,DRAIN,1800.000000,72362.200000,33507540.000000,334.700000,2349.700000,20.000000,2800.000000,536.261600,537.378800,15.253480,-4.217255,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=509.449 Pmax=563.075 status_low=OK status_high=OK Vres_low=513.792 Vres_high=-357.071 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_LIQUID_LIMIT source=BUBBLE_DRAIN_MASS_CLOSURE
255,8.538689,1,0.001923,2.000000,NONE,MONOTONIC_DESCENT,4,0.006693,DRAIN,1800.000000,72291.660000,33491480.000000,334.700000,2349.700000,20.000000,2800.000000,537.099500,538.218400,15.804410,-3.633820,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=510.245 Pmax=563.955 status_low=OK status_high=OK Vres_low=513.530 Vres_high=-358.247 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_LIQUID_LIMIT source=BUBBLE_DRAIN_MASS_CLOSURE
256,8.541467,1,0.579346,0.000000,NONE,MONOTONIC_DESCENT,2,0.006742,DRAIN,1800.000000,72221.190000,33475420.000000,334.700000,2349.700000,20.000000,2800.000000,538.008700,539.129500,15.140840,-4.260406,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=511.108 Pmax=564.909 status_low=OK status_high=OK Vres_low=511.966 Vres_high=-359.402 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_LIQUID_LIMIT source=BUBBLE_DRAIN_MASS_CLOSURE
257,8.544245,1,-0.051392,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.006770,DRAIN,1800.000000,72150.770000,33459380.000000,334.700000,2349.700000,20.000000,2800.000000,538.849300,539.971900,15.695830,-3.677368,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=511.907 Pmax=565.792 status_low=OK status_high=OK Vres_low=511.714 Vres_high=-360.576 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_LIQUID_LIMIT source=BUBBLE_DRAIN_MASS_CLOSURE
258,8.547023,1,0.530243,0.000000,NONE,MONOTONIC_DESCENT,2,0.006820,DRAIN,1800.000000,72080.400000,33443340.000000,334.700000,2349.700000,20.000000,2800.000000,539.761400,540.885900,15.042080,-4.294495,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=512.773 Pmax=566.749 status_low=OK status_high=OK Vres_low=510.161 Vres_high=-361.729 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_LIQUID_LIMIT source=BUBBLE_DRAIN_MASS_CLOSURE
