attempt_index,time_hr,converged,volume_residual_ft3,energy_residual_btu,failure_reason,pattern,iterations,phase_fraction,bubble_phase
1584,12.230720,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1585,12.233500,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1586,12.236280,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1587,12.239060,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1588,12.241830,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1589,12.244610,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1590,12.247390,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1591,12.250170,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1592,12.252950,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1593,12.255720,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1594,12.258500,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1595,12.261280,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1596,12.264060,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1597,12.266840,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1598,12.269610,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1599,12.272390,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1600,12.275170,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1601,12.277950,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1602,12.280730,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1603,12.283500,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1604,12.286280,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1605,12.289060,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1606,12.291840,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1607,12.294620,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1608,12.297390,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1609,12.300170,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1610,12.302950,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1611,12.305730,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1612,12.308510,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1613,12.311290,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1614,12.314060,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1615,12.316840,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1616,12.319620,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1617,12.322400,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1618,12.325180,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1619,12.327950,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1620,12.330730,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1621,12.333510,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1622,12.336290,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1623,12.339070,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1624,12.341840,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1625,12.344620,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1626,12.347400,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1627,12.350180,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1628,12.352960,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1629,12.355730,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1630,12.358510,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1631,12.361290,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1632,12.364070,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1633,12.366850,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1634,12.369620,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1635,12.372400,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1636,12.375180,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1637,12.377960,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1638,12.380740,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1639,12.383510,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1640,12.386290,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1641,12.389070,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1642,12.391850,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1643,12.394630,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1644,12.397400,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1645,12.400180,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1646,12.402960,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1647,12.405740,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1648,12.408520,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1649,12.411290,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1650,12.414070,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1651,12.416850,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1652,12.419630,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1653,12.422410,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1654,12.425190,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1655,12.427960,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1656,12.430740,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1657,12.433520,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1658,12.436300,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1659,12.439080,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1660,12.441850,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1661,12.444630,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1662,12.447410,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1663,12.450190,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1664,12.452970,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1665,12.455740,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1666,12.458520,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1667,12.461300,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1668,12.464080,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1669,12.466860,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1670,12.469630,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1671,12.472410,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1672,12.475190,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1673,12.477970,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1674,12.480750,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1675,12.483520,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1676,12.486300,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1677,12.489080,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1678,12.491860,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1679,12.494640,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1680,12.497410,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1681,12.500190,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1682,12.502970,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1683,12.505750,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1684,12.508530,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1685,12.511300,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1686,12.514080,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1687,12.516860,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1688,12.519640,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1689,12.522420,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1690,12.525200,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1691,12.527970,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1692,12.530750,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1693,12.533530,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1694,12.536310,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1695,12.539090,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1696,12.541860,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1697,12.544640,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1698,12.547420,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1699,12.550200,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1700,12.552980,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1701,12.555750,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1702,12.558530,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1703,12.561310,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1704,12.564090,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1705,12.566870,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1706,12.569640,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1707,12.572420,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1708,12.575200,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1709,12.577980,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1710,12.580760,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1711,12.583530,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1712,12.586310,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1713,12.589090,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1714,12.591870,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1715,12.594650,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1716,12.597420,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1717,12.600200,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1718,12.602980,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1719,12.605760,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1720,12.608540,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1721,12.611310,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1722,12.614090,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1723,12.616870,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1724,12.619650,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1725,12.622430,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1726,12.625210,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1727,12.627980,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1728,12.630760,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1729,12.633540,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1730,12.636320,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1731,12.639100,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1732,12.641870,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1733,12.644650,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1734,12.647430,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1735,12.650210,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1736,12.652990,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1737,12.655760,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1738,12.658540,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1739,12.661320,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1740,12.664100,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1741,12.666880,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1742,12.669650,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1743,12.672430,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1744,12.675210,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1745,12.677990,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1746,12.680770,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1747,12.683540,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1748,12.686320,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1749,12.689100,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1750,12.691880,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1751,12.694660,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1752,12.697430,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1753,12.700210,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1754,12.702990,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1755,12.705770,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1756,12.708550,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1757,12.711320,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1758,12.714100,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1759,12.716880,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1760,12.719660,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1761,12.722440,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1762,12.725210,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1763,12.727990,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1764,12.730770,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1765,12.733550,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1766,12.736330,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1767,12.739110,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1768,12.741880,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1769,12.744660,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1770,12.747440,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1771,12.750220,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1772,12.753000,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1773,12.755770,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1774,12.758550,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1775,12.761330,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1776,12.764110,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1777,12.766890,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1778,12.769660,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1779,12.772440,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1780,12.775220,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1781,12.778000,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1782,12.780780,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1783,12.783550,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1784,12.786330,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1785,12.789110,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1786,12.791890,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1787,12.794670,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1788,12.797440,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1789,12.800220,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1790,12.803000,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1791,12.805780,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1792,12.808560,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1793,12.811330,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1794,12.814110,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1795,12.816890,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1796,12.819670,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1797,12.822450,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1798,12.825220,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1799,12.828000,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1800,12.830780,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1801,12.833560,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1802,12.836340,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1803,12.839120,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1804,12.841890,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1805,12.844670,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1806,12.847450,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1807,12.850230,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1808,12.853010,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1809,12.855780,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1810,12.858560,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1811,12.861340,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
