time_hr,pzr_mass_lbm,pzr_total_enthalpy_btu,liquid_occupancy_pct,pressure_psia,pzr_temp_f,net_pzr_heat_mw,charging_gpm,letdown_gpm,surge_gpm,net_cvcs_gpm,startup_hold_active,spray_active,spray_flow_gpm,heater_power_mw,last_failure_reason
0.974997,110527.200000,10120390.000000,100.000000,102.389300,119.917000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.977775,110527.200000,10120390.000000,100.000000,102.354500,119.916700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.980553,110527.200000,10120390.000000,100.000000,102.319700,119.916500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.983330,110527.200000,10120390.000000,100.000000,102.284900,119.916300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.986108,110527.200000,10120390.000000,100.000000,102.250100,119.916000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.988886,110527.200000,10120390.000000,100.000000,102.215300,119.915800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.991664,110527.200000,10120390.000000,100.000000,102.180600,119.915600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.994441,110527.200000,10120390.000000,100.000000,102.145800,119.915300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.997219,110527.200000,10120390.000000,100.000000,102.111000,119.915100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.999997,110527.200000,10120390.000000,100.000000,102.076200,119.914900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
1.002775,110527.200000,10120390.000000,100.000000,102.041400,119.914600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
