time_hr,pzr_level_pct,rvlis_dynamic,rvlis_full,rvlis_upper,rvlis_dynamic_valid,rvlis_full_valid,rvlis_upper_valid,drain_net_outflow_gpm,surge_gpm
8.766489,99.944870,38.414480,96.036190,96.036190,0,1,1,75.000000,0.000000
8.769267,99.944870,38.408670,96.021680,96.021680,0,1,1,75.000000,0.000000
8.772045,99.944870,38.402870,96.007170,96.007170,0,1,1,75.000000,0.000000
8.774823,99.944870,38.397060,95.992650,95.992650,0,1,1,75.000000,0.000000
8.777601,99.944870,38.391260,95.978150,95.978150,0,1,1,75.000000,0.000000
8.780379,99.944870,38.385450,95.963630,95.963630,0,1,1,75.000000,0.000000
8.783157,99.944870,38.379650,95.949130,95.949130,0,1,1,75.000000,0.000000
8.785935,99.944870,38.373850,95.934620,95.934620,0,1,1,75.000000,0.000000
8.788713,99.944870,38.368040,95.920100,95.920100,0,1,1,75.000000,0.000000
8.791492,99.944870,38.362240,95.905590,95.905590,0,1,1,75.000000,0.000000
8.794270,99.944870,38.356430,95.891080,95.891080,0,1,1,75.000000,0.000000
8.797048,99.944870,38.350630,95.876570,95.876570,0,1,1,75.000000,0.000000
8.799826,99.944870,38.344830,95.862060,95.862060,0,1,1,75.000000,0.000000
8.802604,99.944870,38.339020,95.847550,95.847550,0,1,1,75.000000,0.000000
8.805382,99.944870,38.333210,95.833040,95.833040,0,1,1,75.000000,0.000000
8.808160,99.944870,38.327410,95.818530,95.818530,0,1,1,75.000000,0.000000
8.810938,99.944870,38.321610,95.804020,95.804020,0,1,1,75.000000,0.000000
8.813716,99.944870,38.315800,95.789510,95.789510,0,1,1,75.000000,0.000000
8.816494,99.944870,38.310000,95.774990,95.774990,0,1,1,75.000000,0.000000
8.819272,99.944870,38.304200,95.760490,95.760490,0,1,1,75.000000,0.000000
8.822050,99.944870,38.298390,95.745970,95.745970,0,1,1,75.000000,0.000000
8.824828,99.944870,38.292580,95.731460,95.731460,0,1,1,75.000000,0.000000
8.827606,99.944870,38.286780,95.716950,95.716950,0,1,1,75.000000,0.000000
8.830384,99.944870,38.280980,95.702440,95.702440,0,1,1,75.000000,0.000000
