attempt_index,time_hr,converged,volume_residual_ft3,energy_residual_btu,failure_reason,pattern,iterations,phase_fraction,bubble_phase,v_total_ft3,m_total_lbm,u_total_btu,operating_pmin_psia,operating_pmax_psia,hard_pmin_psia,hard_pmax_psia,bracket_low_psia,bracket_high_psia,v_residual_low_ft3,v_residual_high_ft3,sign_low,sign_high,regime_low,regime_high,bracket_windows,valid_evals,invalid_evals,nan_evals,out_of_range_evals,bracket_found,bracket_trace
2304,14.230920,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2305,14.233700,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2306,14.236480,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2307,14.239250,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2308,14.242030,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2309,14.244810,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2310,14.247590,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2311,14.250370,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2312,14.253140,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2313,14.255920,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2314,14.258700,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2315,14.261480,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2316,14.264260,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2317,14.267030,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2318,14.269810,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2319,14.272590,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2320,14.275370,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2321,14.278150,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2322,14.280920,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2323,14.283700,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2324,14.286480,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2325,14.289260,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2326,14.292040,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2327,14.294820,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2328,14.297590,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2329,14.300370,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2330,14.303150,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2331,14.305930,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2332,14.308710,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2333,14.311480,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2334,14.314260,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2335,14.317040,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2336,14.319820,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2337,14.322600,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2338,14.325370,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2339,14.328150,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2340,14.330930,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2341,14.333710,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2342,14.336490,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2343,14.339260,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2344,14.342040,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2345,14.344820,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
2346,14.347600,0,0.756989,0.000000,MASS_CONTRACT_RESIDUAL,MONOTONIC_DESCENT,2,0.000012,PRESSURIZE,1800.000000,93822.910000,38756130.000000,334.700000,2349.700000,20.000000,2800.000000,364.595400,365.355000,23.551130,-0.470703,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=346.366 Pmax=382.825 status_low=OK status_high=OK Vres_low=800.722 Vres_high=-0.710 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_PRESSURIZE_MASS_CLOSURE
