time_hr,pressure_psia,orifice75_count,orifice45_open,lineup_prev,lineup_curr,lineup_event,lineup_event_count,lineup_event_prev,lineup_event_new,lineup_event_trigger,lineup_event_reason,lineup_demand,drain_policy,drain_demand_gpm,drain_hydraulic_capacity_gpm,drain_letdown_saturated,drain_letdown_gpm,drain_expected_gpm,drain_charging_gpm,drain_net_outflow_gpm,drain_deltaP_psi,drain_density_lbm_ft3,drain_quality,d_achieved_gpm,d_capacity_gpm,d_deltaP_psi,d_density,d_quality,delta_cause
8.085866,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.088644,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.091422,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.094200,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.096978,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.099756,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.102534,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.105312,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.108090,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.110868,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.113647,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.116425,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.119203,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.121981,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.124759,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.127537,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.130315,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.133093,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.135871,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.138649,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.141427,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.144205,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.146983,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.149761,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.152539,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.155317,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.158095,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.160873,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.163651,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.166430,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.169208,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.171986,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.174764,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.177542,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.180320,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.183098,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.185876,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.188654,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.191432,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.194210,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.196988,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.199766,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.202544,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.205322,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.208100,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.210878,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.213656,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.216434,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.219213,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.221991,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.224769,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.227547,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.230325,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.233103,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.235881,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.238659,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.241437,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.244215,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.246993,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.249771,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.252549,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.255327,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.258105,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.260883,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.263661,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.266439,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.269217,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.271996,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.274774,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.277552,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.280330,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.283108,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.285886,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.288664,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.291442,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.294220,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.296998,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.299776,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.302554,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.305332,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.308110,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.310888,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.313666,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.316444,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.319222,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.322001,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.324779,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.327557,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.330335,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.333113,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.335891,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.338669,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
8.341447,364.026600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,119.966900,75.000000,1,75.000000,75.000000,0.000000,75.000000,9.326599,52.152370,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,NO_EFFECTIVE_DELTA
